DateTime,RH_1m[%],RH_3m[%],RH_7m[%],RH_13m[%]
2025/02/09 07:30, 67.091519, 59.507373, 56.058838, 61.926936
2025/02/09 07:45, 67.114531, 59.385737, 55.963502, 61.026174
2025/02/09 08:00, 70.254045, 60.355535, 57.386968, 60.911114
2025/02/09 08:15, 64.987551, 58.915632, 57.689413, 60.707292
2025/02/09 08:30, 64.665381, 60.036652, 58.554012, 61.755988
2025/02/09 08:45, 65.165073, 59.632296, 58.642774, 63.725171
2025/02/09 09:00, 65.19466, 59.615859, 59.300264, 62.923033
2025/02/09 09:15, 65.55628, 61.269446, 59.71777, 63.087405
2025/02/09 09:30, 65.957349, 60.099114, 59.149041, 64.87249
2025/02/09 09:45, 66.53594, 60.766466, 59.878855, 62.311567
2025/02/09 10:00, 68.097478, 61.713251, 61.516004, 64.507584
2025/02/09 10:15, 69.376296, 62.104458, 63.047956, 65.56943
2025/02/09 10:30, 71.828734, 62.47594, 64.103227, 64.497721
2025/02/09 10:45, 73.04509, 63.748183, 62.860571, 64.195276
2025/02/09 11:00, 73.603956, 64.527308, 62.738936, 63.462175
2025/02/09 11:15, 74.859762, 63.419438, 63.712021, 64.152539
2025/02/09 11:30, 76.381851, 64.415535, 63.889543, 65.027001
2025/02/09 11:45, 75.671762, 63.09398, 63.817219, 62.847422
2025/02/09 12:00, 74.0116, 63.475324, 64.238013, 63.475324
2025/02/09 12:15, 74.567179, 64.182126, 63.800782, 63.840231
2025/02/09 12:30, 74.771001, 63.833656, 64.622644, 61.31547
2025/02/09 12:45, 75.382466, 64.201851, 63.649559, 62.715924
2025/02/09 13:00, 75.099746, 64.40896, 62.794822, 62.143907
2025/02/09 13:15, 76.414726, 64.198563, 64.330061, 60.237187
2025/02/09 13:30, 75.076734, 63.028231, 64.047341, 59.839405
2025/02/09 13:45, 75.645462, 65.0796, 64.678531, 61.206984
2025/02/09 14:00, 73.758466, 64.346498, 64.635794, 60.342385
2025/02/09 14:15, 73.179875, 63.521349, 66.463616, 72.893867
2025/02/09 14:30, 73.140426, 63.938855, 65.815988, 65.8653
2025/02/09 14:45, 71.753122, 63.320814, 66.233495, 72.640734
2025/02/09 15:00, 71.236993, 64.520733, 66.545802, 71.187681
2025/02/09 15:15, 69.349997, 64.770579, 66.125009, 71.144944
2025/02/09 15:30, 67.772021, 62.853996, 65.204523, 66.674013
2025/02/09 15:45, 68.31445, 62.923033, 64.625932, 70.471017
2025/02/09 16:00, 67.936393, 63.169592, 66.167746, 66.729899
2025/02/09 16:15, 67.433414, 62.587713, 65.589154, 68.873316
2025/02/09 16:30, 68.883179, 62.669899, 63.225478, 65.089462
2025/02/09 16:45, 73.942564, 67.880507, 68.100766, 68.666207
2025/02/09 17:00, 76.220766, 68.676069, 68.518272, 71.089057
2025/02/09 17:15, 74.511292, 68.051454, 68.087616, 70.862223
2025/02/09 17:30, 73.265349, 67.094806, 67.249316, 70.477592
2025/02/09 17:45, 72.335001, 66.476766, 66.578677, 69.62943
2025/02/09 18:00, 70.714288, 65.405057, 65.138774, 68.399924
2025/02/09 18:15, 69.310547, 63.186029, 62.32143, 66.6773
2025/02/09 18:30, 69.409171, 63.146579, 61.325332, 65.06645
2025/02/09 18:45, 69.133025, 62.676474, 60.621818, 64.284037
2025/02/09 19:00, 68.66292, 61.926936, 60.273349, 63.238628
2025/02/09 19:15, 68.140215, 61.312183, 59.438336, 63.001932
2025/02/09 19:30, 68.505122, 61.059049, 58.797284, 62.591
2025/02/09 19:45, 66.66415, 60.411421, 58.425802, 62.304992
2025/02/09 20:00, 66.384717, 59.928166, 58.369915, 61.871049
2025/02/09 20:15, 65.585867, 59.3956, 57.995146, 61.647502
2025/02/09 20:30, 65.523405, 58.754547, 57.692701, 61.348345
2025/02/09 20:45, 65.313009, 59.287114, 57.416555, 61.009737
2025/02/09 21:00, 65.654903, 58.73811, 56.900425, 60.897964
2025/02/09 21:15, 65.359033, 58.876183, 56.913575, 60.69743
2025/02/09 21:30, 64.38266, 58.231842, 56.147599, 60.556069
2025/02/09 21:45, 64.103227, 58.159519, 56.164037, 59.892004
2025/02/09 22:00, 63.356976, 57.679551, 55.171227, 59.997203
2025/02/09 22:15, 62.498952, 57.367243, 54.681397, 59.757219
2025/02/09 22:30, 63.09398, 56.73934, 54.576199, 59.346288
2025/02/09 22:45, 62.745511, 56.558531, 54.053494, 59.080004
2025/02/09 23:00, 62.324717, 56.509219, 54.313203, 59.007681
2025/02/09 23:15, 61.953235, 56.226498, 53.780636, 58.872895
2025/02/09 23:30, 61.851324, 55.914191, 53.356555, 58.297591
2025/02/09 23:45, 62.186644, 55.710369, 53.711599, 57.916247
2025/02/10 00:00, 61.279308, 55.61832, 53.550514, 57.649964
2025/02/10 00:15, 61.522579, 55.424361, 53.257931, 57.794612
2025/02/10 00:30, 60.904539, 55.256701, 53.139583, 57.505316
2025/02/10 00:45, 60.667843, 55.059454, 52.902887, 56.910288
2025/02/10 01:00, 60.792766, 55.194239, 52.630028, 57.285057
2025/02/10 01:15, 60.108976, 54.904944, 52.34402, 57.153559
2025/02/10 01:30, 60.34896, 54.523599, 52.386757, 57.275195
2025/02/10 01:45, 59.990628, 54.931243, 52.478806, 57.327794
2025/02/10 02:00, 60.641543, 54.878644, 52.081024, 57.133834
2025/02/10 02:15, 59.668458, 54.79317, 52.781251, 57.304782
2025/02/10 02:30, 60.079389, 54.115956, 52.304571, 57.442855
2025/02/10 02:45, 60.427859, 54.385527, 52.442644, 57.393543
2025/02/10 03:00, 59.829543, 54.494012, 52.350595, 57.202871
2025/02/10 03:15, 59.49751, 54.579486, 52.17636, 57.202871
2025/02/10 03:30, 59.734207, 54.434838, 52.49853, 57.216021
2025/02/10 03:45, 60.010353, 54.579486, 52.291421, 57.370531
2025/02/10 04:00, 59.882142, 54.770158, 52.659616, 57.294919
2025/02/10 04:15, 59.997203, 54.65181, 52.340733, 57.380393
2025/02/10 04:30, 60.934126, 54.599211, 52.807551, 57.317931
2025/02/10 04:45, 60.588944, 54.503875, 52.199373, 56.782077
2025/02/10 05:00, 60.460733, 54.250741, 52.455794, 57.26862
2025/02/10 05:15, 60.174725, 54.799745, 51.804879, 57.143697
2025/02/10 05:30, 59.724344, 54.605786, 52.363745, 56.834676
2025/02/10 05:45, 60.496895, 55.190952, 51.870628, 57.298207
2025/02/10 06:00, 60.230612, 54.67811, 52.409769, 57.403405
2025/02/10 06:15, 60.260199, 54.559761, 52.514968, 57.429705
2025/02/10 06:30, 60.52977, 54.796458, 52.929186, 57.216021
2025/02/10 06:45, 60.108976, 55.312587, 53.238207, 57.380393
2025/02/10 07:00, 60.878239, 55.108765, 53.366417, 57.40998
2025/02/10 07:15, 60.312798, 55.158077, 52.820701, 57.630239
2025/02/10 07:30, 60.191162, 54.530174, 52.008701, 57.183146
2025/02/10 07:45, 59.915017, 54.773446, 52.748377, 57.143697
2025/02/10 08:00, 60.720442, 55.457235, 53.442029, 57.544765
2025/02/10 08:15, 59.231227, 55.013429, 54.865494, 56.722903
2025/02/10 08:30, 60.891389, 55.947065, 55.887891, 57.502029
2025/02/10 08:45, 61.213559, 56.574968, 56.644004, 58.432377
2025/02/10 09:00, 62.725786, 57.432992, 56.601267, 58.669073
2025/02/10 09:15, 62.406903, 56.381008, 56.644004, 58.840021
2025/02/10 09:30, 62.183357, 56.864263, 57.084523, 58.793996
2025/02/10 09:45, 62.018984, 57.038498, 57.212733, 59.152328
2025/02/10 10:00, 62.012409, 57.676263, 57.955697, 59.043842
2025/02/10 10:15, 62.745511, 57.761737, 58.527713, 59.181915
2025/02/10 10:30, 62.850709, 58.458676, 59.007681, 59.602709
2025/02/10 10:45, 63.886256, 58.787421, 59.103017, 60.197737
2025/02/10 11:00, 64.481284, 59.339713, 60.270061, 60.651405
2025/02/10 11:15, 63.800782, 59.819681, 60.319373, 61.48313
2025/02/10 11:30, 64.372798, 60.408134, 61.068911, 65.132199
2025/02/10 11:45, 64.586482, 59.543535, 61.180685, 64.662094
2025/02/10 12:00, 65.184798, 62.180069, 62.627162, 61.364782
2025/02/10 12:15, 66.802223, 59.668458, 62.916458, 60.81249
2025/02/10 12:30, 67.541899, 61.131373, 62.92632, 61.585041
2025/02/10 12:45, 68.130353, 61.453543, 62.706061, 61.627778
2025/02/10 13:00, 68.787843, 62.443065, 61.742838, 62.827697
2025/02/10 13:15, 68.143503, 61.838175, 62.275405, 60.950563
2025/02/10 13:30, 67.518887, 61.81845, 64.284037, 60.64483
2025/02/10 13:45, 66.519503, 61.861187, 64.257737, 61.164247
2025/02/10 14:00, 65.487243, 61.348345, 62.97892, 63.626547
2025/02/10 14:15, 66.611551, 61.690239, 63.189316, 63.984879
2025/02/10 14:30, 66.651001, 62.028847, 63.485187, 63.613397
2025/02/10 14:45, 68.557721, 61.299033, 63.771195, 65.572717
2025/02/10 15:00, 68.521559, 61.239859, 62.702774, 63.899405
2025/02/10 15:15, 68.350612, 62.032134, 62.614013, 64.307049
2025/02/10 15:30, 68.741818, 61.351632, 63.90598, 63.836944
2025/02/10 15:45, 69.902288, 61.118223, 62.650175, 67.410401
2025/02/10 16:00, 69.48807, 61.338482, 62.219519, 70.89181
2025/02/10 16:15, 69.021252, 60.792766, 61.99926, 69.754353
2025/02/10 16:30, 68.117203, 60.187875, 60.83879, 67.029057
2025/02/10 16:45, 71.516426, 64.829754, 65.809414, 66.591827
2025/02/10 17:00, 73.880102, 65.480669, 65.033575, 63.928992
2025/02/10 17:15, 72.384313, 64.961252, 65.0533, 68.459098
2025/02/10 17:30, 71.832021, 64.057203, 64.74428, 63.12028
2025/02/10 17:45, 70.671551, 63.935567, 64.261025, 64.586482
2025/02/10 18:00, 68.498547, 63.284652, 63.116992, 65.654903
2025/02/10 18:15, 68.965365, 62.203081, 60.98015, 64.665381
2025/02/10 18:30, 67.581349, 60.789478, 59.849268, 63.195891
2025/02/10 18:45, 65.658191, 60.424571, 58.688798, 61.749413
2025/02/10 19:00, 64.908652, 59.760506, 57.373818, 60.674417
2025/02/10 19:15, 64.376086, 58.590174, 56.864263, 60.299648
2025/02/10 19:30, 63.665996, 57.544765, 56.150887, 59.721057
2025/02/10 19:45, 63.232053, 57.419842, 55.47696, 59.014255
2025/02/10 20:00, 62.748798, 56.880701, 54.977267, 58.484976
2025/02/10 20:15, 61.828312, 56.006239, 54.65181, 57.968846
2025/02/10 20:30, 62.173494, 56.002952, 53.816798, 58.021446
2025/02/10 20:45, 62.304992, 55.283, 53.570239, 57.150272
2025/02/10 21:00, 61.834887, 55.273138, 53.050822, 56.949737
2025/02/10 21:15, 60.483745, 54.441413, 52.182935, 56.200199
2025/02/10 21:30, 59.435049, 54.046919, 51.485996, 55.901041
2025/02/10 21:45, 59.300264, 53.626126, 51.453122, 55.779405
2025/02/10 22:00, 58.406077, 53.412441, 51.219713, 55.792555
2025/02/10 22:15, 58.793996, 53.326968, 51.2493, 55.726806
2025/02/10 22:30, 58.780846, 53.938433, 50.792344, 55.769543
2025/02/10 22:45, 57.92611, 53.063972, 51.117802, 55.690644
2025/02/10 23:00, 58.991243, 53.165883, 50.88768, 55.680782
2025/02/10 23:15, 59.247664, 53.445316, 50.91398, 55.670919
2025/02/10 23:30, 59.494223, 53.333543, 50.802207, 55.519697
2025/02/10 23:45, 58.840021, 52.925899, 50.4373, 55.138352
2025/02/11 00:00, 59.260814, 53.044247, 50.749607, 55.066029
2025/02/11 00:15, 68.334175, 61.900636, 60.325948, 63.876393
2025/02/11 00:30, 83.762175, 79.015098, 67.459713, 82.736491
2025/02/11 00:45, 87.391519, 85.060718, 67.104669, 86.835941
2025/02/11 01:00, 86.089689, 81.730531, 64.510871, 80.944831
2025/02/11 01:15, 86.046953, 79.149884, 67.495875, 78.900037
2025/02/11 01:30, 89.561236, 84.685949, 71.506564, 89.186467
2025/02/11 01:45, 88.772248, 83.246046, 68.48211, 89.183179
2025/02/11 02:00, 86.52692, 78.360896, 66.085559, 83.528766
2025/02/11 02:15, 86.898402, 76.60211, 68.708944, 81.086191
2025/02/11 02:30, 90.544184, 83.896961, 71.707098, 88.936621
2025/02/11 02:45, 92.141884, 84.574175, 70.510466, 89.327827
2025/02/11 03:00, 89.15688, 80.908669, 66.729899, 84.363778
2025/02/11 03:15, 86.000928, 73.952426, 63.748183, 78.988799
2025/02/11 03:30, 83.515617, 72.09173, 62.265543, 77.335211
2025/02/11 03:45, 81.937641, 68.889754, 61.529154, 75.563276
2025/02/11 04:00, 79.416167, 68.337462, 60.50347, 73.262062
2025/02/11 04:15, 78.209673, 65.658191, 59.997203, 72.104879
2025/02/11 04:30, 76.901268, 64.596345, 59.428474, 69.172474
2025/02/11 04:45, 74.915649, 63.77777, 59.004393, 67.597786
2025/02/11 05:00, 74.271309, 63.245203, 57.649964, 66.092134
2025/02/11 05:15, 73.968863, 62.186644, 57.686126, 64.819891
2025/02/11 05:30, 72.338288, 61.667227, 56.989187, 63.797494
2025/02/11 05:45, 72.249527, 61.078774, 56.801802, 62.755373
2025/02/11 06:00, 70.970709, 61.013025, 56.551956, 62.886871
2025/02/11 06:15, 70.503891, 60.358822, 55.92734, 62.255681
2025/02/11 06:30, 69.583406, 59.957753, 55.703794, 61.45683
2025/02/11 06:45, 68.896329, 59.385737, 56.206774, 61.269446
2025/02/11 07:00, 68.182952, 59.04713, 56.111437, 61.871049
2025/02/11 07:15, 67.962693, 59.398887, 55.993089, 61.361494
2025/02/11 07:30, 67.413689, 58.803859, 55.78598, 61.170822
2025/02/11 07:45, 67.597786, 59.03398, 55.707081, 60.743454
2025/02/11 08:00, 66.401154, 59.346288, 56.404021, 60.79934
2025/02/11 08:15, 63.879681, 58.721672, 57.209446, 60.214174
2025/02/11 08:30, 64.323486, 59.629008, 58.205543, 61.930223
2025/02/11 08:45, 64.474709, 60.546207, 58.478401, 62.781673
2025/02/11 09:00, 64.671956, 59.799956, 58.846595, 62.75866
2025/02/11 09:15, 65.04015, 59.796668, 58.87947, 62.801397
2025/02/11 09:30, 63.705446, 59.763794, 59.191778, 61.49628
2025/02/11 09:45, 63.715308, 59.990628, 59.379162, 62.715924
2025/02/11 10:00, 64.050628, 59.037268, 59.71777, 64.178839
2025/02/11 10:15, 65.457656, 60.32266, 61.078774, 63.600247
2025/02/11 10:30, 65.411632, 60.266774, 60.621818, 63.084118
2025/02/11 10:45, 66.328831, 59.070142, 60.674417, 62.186644
2025/02/11 11:00, 66.236782, 60.69743, 61.095211, 62.863859
2025/02/11 11:15, 68.002142, 60.50347, 60.447583, 61.532442
2025/02/11 11:30, 68.639908, 61.351632, 60.19445, 60.723729
2025/02/11 11:45, 68.347325, 60.746741, 60.914401, 60.740166
2025/02/11 12:00, 68.360474, 60.927551, 61.499567, 60.036652
2025/02/11 12:15, 68.630045, 59.974191, 61.427243, 58.623049
2025/02/11 12:30, 68.136928, 60.865089, 61.611341, 58.72496
2025/02/11 12:45, 68.64977, 61.732976, 62.778385, 59.168766
2025/02/11 13:00, 68.718806, 62.44964, 61.95981, 59.642158
2025/02/11 13:15, 67.278903, 60.220749, 61.66394, 60.394984
2025/02/11 13:30, 67.702984, 61.969673, 61.634353, 62.134045
2025/02/11 13:45, 67.919956, 62.403616, 62.065009, 64.06049
2025/02/11 14:00, 67.088231, 61.502855, 62.088021, 61.128085
2025/02/11 14:15, 66.920571, 62.272118, 63.386563, 61.206984
2025/02/11 14:30, 66.565527, 61.443681, 63.827081, 60.398272
2025/02/11 14:45, 65.589154, 59.244377, 61.575179, 60.50347
2025/02/11 15:00, 65.309721, 58.465251, 61.075486, 60.309511
2025/02/11 15:15, 65.885025, 58.754547, 61.213559, 60.230612
2025/02/11 15:30, 66.01981, 59.267389, 60.907826, 61.558741
2025/02/11 15:45, 66.450466, 60.062952, 60.680992, 65.539843
2025/02/11 16:00, 66.87126, 58.925494, 60.51662, 64.25445
2025/02/11 16:15, 67.078369, 59.546822, 60.381834, 67.505737
2025/02/11 16:30, 66.920571, 59.421899, 60.069527, 62.587713
2025/02/11 16:45, 71.342191, 63.830369, 63.205754, 66.335405
2025/02/11 17:00, 72.06543, 64.234725, 63.725171, 65.082887
2025/02/11 17:15, 71.338904, 63.843519, 63.59696, 60.1813
2025/02/11 17:30, 71.342191, 63.590385, 63.659422, 62.699486
2025/02/11 17:45, 70.563065, 63.541073, 62.666612, 63.333964
2025/02/11 18:00, 69.32041, 62.949332, 62.265543, 64.445122
2025/02/11 18:15, 67.873932, 62.653462, 60.64483, 63.347114
2025/02/11 18:30, 69.129738, 60.667843, 59.359438, 62.065009
2025/02/11 18:45, 65.779826, 58.777559, 57.429705, 60.526482
2025/02/11 19:00, 63.975017, 57.084523, 55.15479, 58.925494
2025/02/11 19:15, 62.96577, 56.065413, 54.214579, 58.179243
2025/02/11 19:30, 62.96577, 55.749818, 53.402579, 57.459292
2025/02/11 19:45, 62.646887, 55.608458, 53.119858, 57.38368
2025/02/11 20:00, 62.032134, 55.016717, 52.971923, 57.317931
2025/02/11 20:15, 62.318142, 53.869397, 52.472231, 57.146984
2025/02/11 20:30, 61.450255, 53.931858, 52.127049, 56.962887
2025/02/11 20:45, 61.522579, 54.037057, 51.808166, 56.614417
2025/02/11 21:00, 61.667227, 54.231016, 52.219097, 56.667016
2025/02/11 21:15, 61.282596, 53.941721, 51.903502, 56.039114
2025/02/11 21:30, 60.927551, 54.80632, 51.101364, 56.022676
2025/02/11 21:45, 60.201025, 53.244782, 50.782482, 55.158077
2025/02/11 22:00, 60.220749, 53.770773, 50.381413, 55.033154
2025/02/11 22:15, 59.770369, 53.093559, 49.687761, 54.408539
2025/02/11 22:30, 59.339713, 53.149445, 49.500377, 54.464425
2025/02/11 22:45, 59.487648, 52.409769, 49.990207, 54.418401
2025/02/11 23:00, 59.372587, 52.544555, 50.322239, 54.204717
2025/02/11 23:15, 59.809818, 52.623454, 49.132182, 53.81351
2025/02/11 23:30, 59.87228, 52.225672, 49.487227, 53.862822
2025/02/11 23:45, 59.030693, 52.173073, 49.12232, 54.00747
2025/02/12 00:00, 58.849883, 51.847615, 48.484555, 53.691875
2025/02/12 00:15, 59.204927, 51.555032, 48.15581, 53.234919
2025/02/12 00:30, 58.139794, 51.397235, 48.527291, 52.883162
2025/02/12 00:45, 59.237802, 51.887065, 48.448393, 53.080409
2025/02/12 01:00, 58.110207, 50.999454, 48.402368, 52.942336
2025/02/12 01:15, 58.458676, 51.213138, 48.027599, 52.580717
2025/02/12 01:30, 57.850498, 51.278887, 48.021024, 52.896312
2025/02/12 01:45, 57.870223, 51.002741, 48.31032, 52.817413
2025/02/12 02:00, 58.458676, 50.831794, 48.280733, 52.39662
2025/02/12 02:15, 57.317931, 51.203275, 47.287923, 52.823988
2025/02/12 02:30, 57.370531, 50.848231, 47.843502, 52.820701
2025/02/12 02:45, 58.166093, 50.77262, 47.577219, 52.55113
2025/02/12 03:00, 58.563875, 50.894255, 48.704814, 52.488668
2025/02/12 03:15, 58.06747, 51.397235, 48.408943, 52.403194
2025/02/12 03:30, 57.528328, 51.05534, 47.813915, 52.514968
2025/02/12 03:45, 57.367243, 51.088215, 47.836927, 52.294709
2025/02/12 04:00, 58.573737, 50.904117, 47.33066, 52.173073
2025/02/12 04:15, 57.804474, 50.581947, 47.843502, 52.0613
2025/02/12 04:30, 57.452717, 50.779194, 47.672555, 52.077737
2025/02/12 04:45, 57.373818, 50.443875, 48.182109, 52.419632
2025/02/12 05:00, 57.811049, 50.785769, 47.994725, 52.127049
2025/02/12 05:15, 57.600652, 51.101364, 48.385931, 52.242109
2025/02/12 05:30, 57.354093, 50.910692, 47.761316, 52.288134
2025/02/12 05:45, 57.508604, 50.838368, 48.165672, 52.570854
2025/02/12 06:00, 58.110207, 50.489899, 47.800765, 52.495243
2025/02/12 06:15, 58.396215, 50.75947, 47.873089, 51.916652
2025/02/12 06:30, 57.59079, 50.877818, 47.774466, 52.452506
2025/02/12 06:45, 58.731535, 51.035615, 48.990822, 53.096846
2025/02/12 07:00, 57.995146, 52.271696, 50.529348, 54.30334
2025/02/12 07:15, 59.379162, 53.103421, 50.57866, 55.046304
2025/02/12 07:30, 59.129316, 53.086984, 50.167729, 55.240263
2025/02/12 07:45, 59.254239, 53.067259, 50.549073, 55.825429
2025/02/12 08:00, 60.03994, 53.895697, 51.012603, 56.351421
2025/02/12 08:15, 58.774272, 54.612361, 53.008085, 55.746531
2025/02/12 08:30, 60.506757, 56.150887, 54.461138, 57.235745
2025/02/12 08:45, 61.427243, 56.650579, 55.089041, 57.942547
2025/02/12 09:00, 61.890774, 57.018774, 56.469769, 58.501413
2025/02/12 09:15, 62.581138, 57.248895, 56.177186, 58.409365
2025/02/12 09:30, 62.564701, 57.400118, 56.233073, 58.136506
2025/02/12 09:45, 62.824409, 57.623664, 56.653867, 58.478401
2025/02/12 10:00, 62.729073, 56.989187, 56.690029, 58.836733
2025/02/12 10:15, 62.32143, 58.688798, 57.768312, 60.072814
2025/02/12 10:30, 61.516004, 57.626952, 57.485591, 60.842077
2025/02/12 10:45, 61.404231, 57.265332, 58.116782, 59.316701
2025/02/12 11:00, 62.124183, 57.896523, 58.22198, 59.18849
2025/02/12 11:15, 62.870434, 58.787421, 59.49751, 60.358822
2025/02/12 11:30, 64.191988, 59.507373, 60.690855, 62.778385
2025/02/12 11:45, 63.478612, 58.475114, 58.271292, 56.690029
2025/02/12 12:00, 62.903308, 58.274579, 60.266774, 57.311357
2025/02/12 12:15, 63.087405, 58.534288, 59.287114, 56.788652
2025/02/12 12:30, 64.165689, 58.981381, 60.03994, 55.661057
2025/02/12 12:45, 64.520733, 59.724344, 60.901251, 56.857689
2025/02/12 13:00, 64.957964, 59.241089, 61.128085, 58.69866
2025/02/12 13:15, 65.240685, 60.750029, 61.667227, 59.172053
2025/02/12 13:30, 63.754758, 59.698045, 61.686952, 59.303551
2025/02/12 13:45, 63.629835, 59.527098, 61.571891, 59.428474
2025/02/12 14:00, 64.606207, 60.897964, 61.437106, 62.689624
2025/02/12 14:15, 65.595729, 60.148425, 60.464021, 59.412037
2025/02/12 14:30, 68.393349, 60.700717, 60.832215, 61.049187
2025/02/12 14:45, 69.793802, 61.200409, 60.736879, 61.696814
2025/02/12 15:00, 68.876604, 62.226094, 60.733591, 62.577851
2025/02/12 15:15, 68.166515, 60.953851, 60.03994, 62.867146
2025/02/12 15:30, 68.682644, 60.496895, 59.760506, 62.817834
2025/02/12 15:45, 67.952831, 60.273349, 59.155616, 61.897349
2025/02/12 16:00, 68.232264, 59.655308, 58.024733, 60.69743
2025/02/12 16:15, 66.854822, 59.67832, 57.176571, 59.747357
2025/02/12 16:30, 65.931049, 57.981996, 56.068701, 58.734822
2025/02/12 16:45, 68.215827, 61.331907, 58.734822, 61.295745
2025/02/12 17:00, 68.715519, 60.253624, 57.146984, 58.922207
2025/02/12 17:15, 68.00543, 59.250952, 57.630239, 59.892004
2025/02/12 17:30, 67.384102, 58.744685, 57.475729, 59.504085
2025/02/12 17:45, 66.062547, 58.264717, 56.870838, 59.030693
2025/02/12 18:00, 64.727843, 57.508604, 56.367859, 58.244992
2025/02/12 18:15, 63.600247, 56.170612, 54.388814, 56.887276
2025/02/12 18:30, 62.781673, 55.499972, 53.037672, 56.203486
2025/02/12 18:45, 61.940085, 54.553186, 52.07445, 55.217251
2025/02/12 19:00, 61.594903, 53.560377, 51.259162, 54.993705
2025/02/12 19:15, 60.457446, 52.866725, 50.420862, 54.566336
2025/02/12 19:30, 60.595519, 52.37032, 50.207178, 53.820085
2025/02/12 19:45, 59.744069, 52.67934, 50.003356, 53.760911
2025/02/12 20:00, 59.592847, 51.850903, 49.815972, 53.218482
2025/02/12 20:15, 59.582984, 52.284846, 49.58585, 53.435454
2025/02/12 20:30, 58.974806, 51.614207, 49.132182, 53.129721
2025/02/12 20:45, 58.938644, 51.282174, 48.872474, 53.211907
2025/02/12 21:00, 58.442239, 51.121089, 48.777138, 52.830563
2025/02/12 21:15, 58.218693, 51.298611, 48.14266, 52.363745
2025/02/12 21:30, 58.126644, 51.029041, 47.925688, 52.406482
2025/02/12 21:45, 58.077332, 50.782482, 47.975, 52.173073
2025/02/12 22:00, 58.715097, 50.489899, 48.178822, 51.929802
2025/02/12 22:15, 57.298207, 50.28279, 47.873089, 51.489283
2025/02/12 22:30, 57.301494, 50.249915, 48.313607, 51.620781
2025/02/12 22:45, 57.594077, 50.029656, 47.567356, 51.347923
2025/02/12 23:00, 57.626952, 49.760085, 47.074239, 51.334773
2025/02/12 23:15, 56.900425, 49.773235, 47.051227, 51.190126
2025/02/12 23:30, 57.156846, 49.700911, 47.054514, 51.426822
2025/02/12 23:45, 56.972749, 49.487227, 46.676457, 50.805494
2025/02/13 00:00, 57.682838, 49.372166, 46.558109, 50.660846
2025/02/13 00:15, 66.657575, 60.473883, 57.452717, 60.723729
2025/02/13 00:30, 83.147422, 76.526499, 66.480053, 81.599033
2025/02/13 00:45, 89.811082, 79.518078, 65.342596, 79.018386
2025/02/13 01:00, 86.799779, 70.681414, 61.568604, 71.670936
2025/02/13 01:15, 86.960864, 72.630871, 64.402385, 73.409997
2025/02/13 01:30, 90.984702, 80.632523, 67.880507, 84.028459
2025/02/13 01:45, 89.738758, 80.251179, 66.184183, 79.912572
2025/02/13 02:00, 87.49343, 72.486223, 63.001932, 73.107551
2025/02/13 02:15, 87.296183, 74.899211, 65.539843, 74.902499
2025/02/13 02:30, 91.112912, 81.710807, 68.856879, 83.726013
2025/02/13 02:45, 90.895941, 81.017155, 67.019195, 80.760734
2025/02/13 03:00, 88.025997, 75.181932, 63.001932, 73.403422
2025/02/13 03:15, 83.525479, 69.79709, 61.732976, 71.283017
2025/02/13 03:30, 81.460961, 66.854822, 59.984053, 69.234936
2025/02/13 03:45, 78.959212, 66.568814, 58.517851, 66.411017
2025/02/13 04:00, 78.525268, 64.362936, 57.28177, 65.349171
2025/02/13 04:15, 76.352264, 62.646887, 57.206158, 63.784345
2025/02/13 04:30, 75.053722, 61.894061, 56.949737, 63.054531
2025/02/13 04:45, 73.416572, 60.835502, 55.253413, 61.680377
2025/02/13 05:00, 72.680183, 60.135276, 55.177802, 60.542919
2025/02/13 05:15, 70.957559, 59.349575, 54.000895, 59.85913
2025/02/13 05:30, 70.438142, 58.445527, 53.474903, 59.043842
2025/02/13 05:45, 68.800993, 58.261429, 52.827275, 58.655923
2025/02/13 06:00, 68.800993, 57.804474, 52.896312, 58.718385
2025/02/13 06:15, 68.117203, 57.60394, 52.55113, 58.103632
2025/02/13 06:30, 66.552377, 57.347519, 51.952814, 57.633527
2025/02/13 06:45, 66.700312, 56.206774, 52.028425, 57.123972
2025/02/13 07:00, 65.845575, 55.851729, 52.120474, 57.186433
2025/02/13 07:15, 65.145349, 55.404636, 51.778579, 56.824814
2025/02/13 07:30, 64.658806, 55.522984, 51.982401, 56.916863
2025/02/13 07:45, 65.322871, 56.10815, 51.305186, 56.384296
2025/02/13 08:00, 65.319584, 56.196911, 53.428879, 56.30211
2025/02/13 08:15, 61.81845, 54.967405, 53.806935, 56.193624
2025/02/13 08:30, 61.700102, 55.43751, 54.51045, 57.663114
2025/02/13 08:45, 61.953235, 56.535518, 55.398061, 58.701948
2025/02/13 09:00, 61.492992, 56.236361, 55.575583, 60.089251
2025/02/13 09:15, 61.864474, 56.854401, 57.42313, 60.296361
2025/02/13 09:30, 62.032134, 57.160134, 57.502029, 60.352247
2025/02/13 09:45, 62.614013, 58.455389, 57.972134, 64.842903
2025/02/13 10:00, 63.501624, 57.889948, 58.008296, 61.660652
2025/02/13 10:15, 65.112474, 57.814336, 58.383065, 61.479843
2025/02/13 10:30, 66.318968, 59.563259, 59.352863, 61.50943
2025/02/13 10:45, 68.012005, 58.984668, 60.02679, 62.124183
2025/02/13 11:00, 67.83777, 59.135891, 60.046515, 58.077332
